#timestamp(s) translation_x(m) translation_y(m) translation_z(m)
1640240919.599999905 2543.44 -2755.74 6110.20 
1640240919.700000048 2543.85 -2755.95 6110.85 
1640240919.799999952 2544.27 -2756.16 6111.50 
1640240919.900000095 2544.69 -2756.37 6112.15 
1640240920.000000000 2545.10 -2756.58 6112.79 
1640240920.099999905 2545.52 -2756.78 6113.43 
1640240920.200000048 2545.93 -2756.99 6114.07 
1640240920.299999952 2546.34 -2757.19 6114.71 
1640240920.400000095 2546.75 -2757.40 6115.34 
1640240920.500000000 2547.15 -2757.60 6115.97 
1640240920.599999905 2547.56 -2757.80 6116.60 
1640240920.700000048 2547.96 -2758.00 6117.22 
1640240920.799999952 2548.36 -2758.20 6117.85 
1640240920.900000095 2548.76 -2758.40 6118.47 
1640240921.000000000 2549.16 -2758.60 6119.09 
1640240921.099999905 2549.55 -2758.81 6119.71 
1640240921.200000048 2549.95 -2759.00 6120.32 
1640240921.299999952 2550.34 -2759.20 6120.94 
1640240921.400000095 2550.73 -2759.40 6121.56 
1640240921.500000000 2551.13 -2759.60 6122.17 
1640240921.599999905 2551.53 -2759.80 6122.79 
1640240921.700000048 2551.92 -2760.00 6123.41 
1640240921.799999952 2552.32 -2760.20 6124.04 
1640240921.900000095 2552.71 -2760.40 6124.66 
1640240922.000000000 2553.11 -2760.60 6125.29 
1640240922.099999905 2553.51 -2760.80 6125.92 
1640240922.200000048 2553.91 -2761.00 6126.54 
1640240922.299999952 2554.31 -2761.20 6127.17 
1640240922.400000095 2554.73 -2761.41 6127.81 
1640240922.500000000 2555.14 -2761.62 6128.44 
1640240922.599999905 2555.56 -2761.84 6129.09 
1640240922.700000048 2555.98 -2762.05 6129.73 
1640240922.799999952 2556.39 -2762.26 6130.38 
1640240922.900000095 2556.81 -2762.47 6131.04 
1640240923.000000000 2557.24 -2762.68 6131.70 
1640240923.099999905 2557.66 -2762.90 6132.36 
1640240923.200000048 2558.09 -2763.11 6133.03 
1640240923.299999952 2558.52 -2763.33 6133.70 
1640240923.400000095 2558.96 -2763.54 6134.37 
1640240923.500000000 2559.40 -2763.76 6135.05 
1640240923.599999905 2559.83 -2763.98 6135.73 
1640240923.700000048 2560.27 -2764.20 6136.40 
1640240923.799999952 2560.71 -2764.41 6137.08 
1640240923.900000095 2561.15 -2764.63 6137.77 
1640240924.000000000 2561.59 -2764.84 6138.45 
1640240924.099999905 2562.04 -2765.06 6139.13 
1640240924.200000048 2562.48 -2765.28 6139.81 
1640240924.299999952 2562.93 -2765.50 6140.50 
1640240924.400000095 2563.37 -2765.71 6141.18 
1640240924.500000000 2563.81 -2765.92 6141.86 
1640240924.599999905 2564.26 -2766.13 6142.55 
1640240924.700000048 2564.70 -2766.35 6143.23 
1640240924.799999952 2565.16 -2766.57 6143.92 
1640240924.900000095 2565.60 -2766.79 6144.61 
1640240925.000000000 2566.05 -2767.00 6145.30 
1640240925.099999905 2566.50 -2767.22 6145.99 
1640240925.200000048 2566.96 -2767.45 6146.69 
1640240925.299999952 2567.42 -2767.66 6147.38 
1640240925.400000095 2567.87 -2767.88 6148.08 
1640240925.500000000 2568.31 -2768.10 6148.77 
1640240925.599999905 2568.76 -2768.31 6149.47 
1640240925.700000048 2569.20 -2768.53 6150.16 
1640240925.799999952 2569.65 -2768.74 6150.85 
1640240925.900000095 2570.10 -2768.97 6151.53 
1640240926.000000000 2570.54 -2769.18 6152.22 
1640240926.099999905 2570.98 -2769.40 6152.90 
1640240926.200000048 2571.42 -2769.62 6153.58 
1640240926.299999952 2571.86 -2769.83 6154.25 
1640240926.400000095 2572.30 -2770.05 6154.93 
1640240926.500000000 2572.73 -2770.26 6155.60 
1640240926.599999905 2573.16 -2770.47 6156.27 
1640240926.700000048 2573.59 -2770.69 6156.93 
1640240926.799999952 2574.02 -2770.90 6157.60 
1640240926.900000095 2574.44 -2771.11 6158.26 
1640240927.000000000 2574.86 -2771.32 6158.92 
1640240927.099999905 2575.28 -2771.53 6159.57 
1640240927.200000048 2575.70 -2771.74 6160.23 
1640240927.299999952 2576.11 -2771.95 6160.88 
1640240927.400000095 2576.53 -2772.15 6161.53 
1640240927.500000000 2576.94 -2772.37 6162.18 
1640240927.599999905 2577.36 -2772.58 6162.83 
1640240927.700000048 2577.77 -2772.78 6163.48 
1640240927.799999952 2578.18 -2772.99 6164.13 
1640240927.900000095 2578.59 -2773.20 6164.77 
1640240928.000000000 2579.00 -2773.41 6165.42 
1640240928.099999905 2579.41 -2773.62 6166.06 
1640240928.200000048 2579.81 -2773.82 6166.70 
1640240928.299999952 2580.22 -2774.03 6167.33 
1640240928.400000095 2580.62 -2774.23 6167.97 
1640240928.500000000 2581.02 -2774.42 6168.60 
1640240928.599999905 2581.41 -2774.62 6169.22 
1640240928.700000048 2581.81 -2774.82 6169.85 
1640240928.799999952 2582.21 -2775.01 6170.46 
1640240928.900000095 2582.61 -2775.21 6171.08 
1640240929.000000000 2583.01 -2775.40 6171.69 
1640240929.099999905 2583.39 -2775.59 6172.31 
1640240929.200000048 2583.78 -2775.77 6172.91 
1640240929.299999952 2584.16 -2775.96 6173.51 
1640240929.400000095 2584.54 -2776.15 6174.11 
1640240929.500000000 2584.92 -2776.33 6174.71 
1640240929.599999905 2585.31 -2776.52 6175.30 
1640240929.700000048 2585.69 -2776.71 6175.89 
1640240929.799999952 2586.08 -2776.89 6176.47 
1640240929.900000095 2586.45 -2777.07 6177.05 
1640240930.000000000 2586.83 -2777.26 6177.63 
1640240930.099999905 2587.21 -2777.43 6178.21 
1640240930.200000048 2587.58 -2777.61 6178.78 
1640240930.299999952 2587.95 -2777.79 6179.35 
1640240930.400000095 2588.32 -2777.96 6179.91 
1640240930.500000000 2588.68 -2778.13 6180.47 
1640240930.599999905 2589.05 -2778.30 6181.03 
1640240930.700000048 2589.41 -2778.47 6181.58 
1640240930.799999952 2589.77 -2778.64 6182.13 
1640240930.900000095 2590.13 -2778.81 6182.68 
1640240931.000000000 2590.48 -2778.97 6183.23 
1640240931.099999905 2590.84 -2779.13 6183.77 
1640240931.200000048 2591.20 -2779.30 6184.30 
1640240931.299999952 2591.54 -2779.47 6184.84 
1640240931.400000095 2591.89 -2779.63 6185.37 
1640240931.500000000 2592.24 -2779.79 6185.90 
1640240931.599999905 2592.58 -2779.96 6186.42 
1640240931.700000048 2592.92 -2780.12 6186.95 
1640240931.799999952 2593.26 -2780.28 6187.46 
1640240931.900000095 2593.60 -2780.44 6187.98 
1640240932.000000000 2593.93 -2780.60 6188.49 
1640240932.099999905 2594.26 -2780.75 6189.00 
1640240932.200000048 2594.58 -2780.91 6189.51 
1640240932.299999952 2594.91 -2781.07 6190.01 
1640240932.400000095 2595.23 -2781.22 6190.51 
1640240932.500000000 2595.55 -2781.38 6191.01 
1640240932.599999905 2595.88 -2781.54 6191.51 
1640240932.700000048 2596.20 -2781.70 6192.00 
1640240932.799999952 2596.52 -2781.85 6192.50 
1640240932.900000095 2596.84 -2782.01 6193.00 
1640240933.000000000 2597.16 -2782.17 6193.50 
1640240933.099999905 2597.49 -2782.33 6194.01 
1640240933.200000048 2597.81 -2782.48 6194.51 
1640240933.299999952 2598.13 -2782.64 6195.02 
1640240933.400000095 2598.46 -2782.80 6195.53 
1640240933.500000000 2598.78 -2782.96 6196.04 
1640240933.599999905 2599.10 -2783.12 6196.54 
1640240933.700000048 2599.42 -2783.28 6197.04 
1640240933.799999952 2599.74 -2783.44 6197.54 
1640240933.900000095 2600.05 -2783.59 6198.04 
1640240934.000000000 2600.36 -2783.74 6198.53 
1640240934.099999905 2600.68 -2783.90 6199.02 
1640240934.200000048 2600.99 -2784.05 6199.50 
1640240934.299999952 2601.30 -2784.20 6199.98 
1640240934.400000095 2601.61 -2784.34 6200.46 
1640240934.500000000 2601.91 -2784.49 6200.92 
1640240934.599999905 2602.21 -2784.64 6201.39 
1640240934.700000048 2602.50 -2784.78 6201.84 
1640240934.799999952 2602.80 -2784.93 6202.29 
1640240934.900000095 2603.08 -2785.07 6202.74 
1640240935.000000000 2603.37 -2785.21 6203.17 
1640240935.099999905 2603.65 -2785.34 6203.60 
1640240935.200000048 2603.92 -2785.48 6204.02 
1640240935.299999952 2604.19 -2785.61 6204.44 
1640240935.400000095 2604.46 -2785.74 6204.85 
1640240935.500000000 2604.72 -2785.86 6205.25 
1640240935.599999905 2604.98 -2785.99 6205.65 
1640240935.700000048 2605.24 -2786.11 6206.04 
1640240935.799999952 2605.49 -2786.23 6206.43 
1640240935.900000095 2605.74 -2786.35 6206.81 
1640240936.000000000 2605.98 -2786.47 6207.19 
1640240936.099999905 2606.23 -2786.59 6207.56 
1640240936.200000048 2606.47 -2786.70 6207.93 
1640240936.299999952 2606.71 -2786.81 6208.30 
1640240936.400000095 2606.95 -2786.92 6208.66 
1640240936.500000000 2607.18 -2787.03 6209.02 
1640240936.599999905 2607.41 -2787.14 6209.37 
1640240936.700000048 2607.64 -2787.24 6209.71 
1640240936.799999952 2607.87 -2787.34 6210.05 
1640240936.900000095 2608.09 -2787.45 6210.38 
1640240937.000000000 2608.31 -2787.54 6210.71 
1640240937.099999905 2608.52 -2787.64 6211.03 
1640240937.200000048 2608.72 -2787.73 6211.33 
1640240937.299999952 2608.92 -2787.81 6211.62 
1640240937.400000095 2609.11 -2787.90 6211.90 
1640240937.500000000 2609.29 -2787.98 6212.17 
1640240937.599999905 2609.47 -2788.06 6212.43 
1640240937.700000048 2609.64 -2788.13 6212.68 
1640240937.799999952 2609.80 -2788.20 6212.92 
1640240937.900000095 2609.95 -2788.27 6213.15 
1640240938.000000000 2610.10 -2788.34 6213.37 
1640240938.099999905 2610.25 -2788.40 6213.58 
1640240938.200000048 2610.39 -2788.46 6213.79 
1640240938.299999952 2610.53 -2788.52 6214.00 
1640240938.400000095 2610.67 -2788.58 6214.20 
1640240938.500000000 2610.80 -2788.64 6214.40 
1640240938.599999905 2610.94 -2788.70 6214.60 
1640240938.700000048 2611.08 -2788.76 6214.80 
1640240938.799999952 2611.21 -2788.81 6215.00 
1640240938.900000095 2611.35 -2788.87 6215.20 
1640240939.000000000 2611.48 -2788.93 6215.39 
1640240939.099999905 2611.61 -2788.99 6215.58 
1640240939.200000048 2611.74 -2789.04 6215.77 
1640240939.299999952 2611.87 -2789.10 6215.96 
1640240939.400000095 2612.00 -2789.15 6216.14 
1640240939.500000000 2612.13 -2789.20 6216.33 
1640240939.599999905 2612.26 -2789.25 6216.51 
1640240939.700000048 2612.39 -2789.30 6216.69 
1640240939.799999952 2612.51 -2789.36 6216.87 
1640240939.900000095 2612.64 -2789.41 6217.05 
1640240940.000000000 2612.76 -2789.46 6217.23 
1640240940.099999905 2612.88 -2789.51 6217.41 
1640240940.200000048 2613.01 -2789.56 6217.58 
1640240940.299999952 2613.13 -2789.61 6217.76 
1640240940.400000095 2613.25 -2789.66 6217.94 
1640240940.500000000 2613.37 -2789.72 6218.11 
1640240940.599999905 2613.49 -2789.77 6218.29 
1640240940.700000048 2613.62 -2789.82 6218.48 
1640240940.799999952 2613.74 -2789.87 6218.66 
1640240940.900000095 2613.87 -2789.93 6218.85 
1640240941.000000000 2614.00 -2789.98 6219.04 
1640240941.099999905 2614.13 -2790.04 6219.23 
1640240941.200000048 2614.26 -2790.09 6219.42 
1640240941.299999952 2614.39 -2790.15 6219.62 
1640240941.400000095 2614.53 -2790.21 6219.82 
1640240941.500000000 2614.66 -2790.27 6220.02 
1640240941.599999905 2614.80 -2790.33 6220.23 
1640240941.700000048 2614.94 -2790.39 6220.44 
1640240941.799999952 2615.08 -2790.46 6220.65 
1640240941.900000095 2615.23 -2790.52 6220.86 
1640240942.000000000 2615.38 -2790.58 6221.08 
1640240942.099999905 2615.52 -2790.65 6221.30 
1640240942.200000048 2615.66 -2790.71 6221.51 
1640240942.299999952 2615.80 -2790.77 6221.71 
1640240942.400000095 2615.93 -2790.82 6221.90 
1640240942.500000000 2616.05 -2790.88 6222.09 
1640240942.599999905 2616.17 -2790.93 6222.27 
1640240942.700000048 2616.28 -2790.98 6222.44 
1640240942.799999952 2616.39 -2791.03 6222.60 
1640240942.900000095 2616.49 -2791.08 6222.76 
1640240943.000000000 2616.59 -2791.13 6222.91 
1640240943.099999905 2616.69 -2791.17 6223.06 
1640240943.200000048 2616.78 -2791.22 6223.20 
1640240943.299999952 2616.88 -2791.26 6223.34 
1640240943.400000095 2616.97 -2791.31 6223.48 
1640240943.500000000 2617.06 -2791.35 6223.63 
1640240943.599999905 2617.16 -2791.39 6223.77 
1640240943.700000048 2617.25 -2791.44 6223.91 
1640240943.799999952 2617.34 -2791.48 6224.05 
1640240943.900000095 2617.43 -2791.53 6224.19 
1640240944.000000000 2617.52 -2791.57 6224.33 
1640240944.099999905 2617.61 -2791.61 6224.47 
1640240944.200000048 2617.70 -2791.66 6224.61 
1640240944.299999952 2617.80 -2791.70 6224.75 
1640240944.400000095 2617.89 -2791.75 6224.89 
1640240944.500000000 2617.99 -2791.79 6225.04 
1640240944.599999905 2618.09 -2791.85 6225.19 
1640240944.700000048 2618.19 -2791.90 6225.34 
1640240944.799999952 2618.28 -2791.94 6225.49 
1640240944.900000095 2618.38 -2791.99 6225.65 
1640240945.000000000 2618.48 -2792.04 6225.80 
1640240945.099999905 2618.58 -2792.09 6225.96 
1640240945.200000048 2618.69 -2792.14 6226.12 
1640240945.299999952 2618.79 -2792.20 6226.28 
1640240945.400000095 2618.89 -2792.25 6226.44 
1640240945.500000000 2618.99 -2792.30 6226.59 
1640240945.599999905 2619.10 -2792.35 6226.75 
1640240945.700000048 2619.20 -2792.40 6226.91 
1640240945.799999952 2619.30 -2792.46 6227.08 
1640240945.900000095 2619.41 -2792.51 6227.24 
1640240946.000000000 2619.52 -2792.57 6227.41 
1640240946.099999905 2619.63 -2792.63 6227.58 
1640240946.200000048 2619.74 -2792.68 6227.75 
1640240946.299999952 2619.85 -2792.73 6227.92 
1640240946.400000095 2619.96 -2792.79 6228.10 
1640240946.500000000 2620.08 -2792.85 6228.28 
1640240946.599999905 2620.19 -2792.91 6228.46 
1640240946.700000048 2620.31 -2792.97 6228.64 
1640240946.799999952 2620.43 -2793.03 6228.83 
1640240946.900000095 2620.55 -2793.09 6229.02 
1640240947.000000000 2620.67 -2793.16 6229.21 
1640240947.099999905 2620.80 -2793.22 6229.41 
1640240947.200000048 2620.92 -2793.28 6229.61 
1640240947.299999952 2621.05 -2793.35 6229.81 
1640240947.400000095 2621.18 -2793.41 6230.01 
1640240947.500000000 2621.31 -2793.48 6230.22 
1640240947.599999905 2621.44 -2793.55 6230.42 
1640240947.700000048 2621.57 -2793.62 6230.63 
1640240947.799999952 2621.70 -2793.68 6230.85 
1640240947.900000095 2621.83 -2793.75 6231.06 
1640240948.000000000 2621.97 -2793.82 6231.27 
1640240948.099999905 2622.10 -2793.89 6231.49 
1640240948.200000048 2622.24 -2793.96 6231.71 
1640240948.299999952 2622.38 -2794.03 6231.92 
1640240948.400000095 2622.51 -2794.10 6232.14 
1640240948.500000000 2622.65 -2794.17 6232.35 
1640240948.599999905 2622.78 -2794.25 6232.57 
1640240948.700000048 2622.92 -2794.31 6232.78 
1640240948.799999952 2623.05 -2794.38 6232.99 
1640240948.900000095 2623.19 -2794.45 6233.20 
1640240949.000000000 2623.32 -2794.52 6233.41 
1640240949.099999905 2623.45 -2794.59 6233.62 
1640240949.200000048 2623.58 -2794.66 6233.83 
1640240949.299999952 2623.71 -2794.72 6234.03 
1640240949.400000095 2623.83 -2794.79 6234.23 
1640240949.500000000 2623.96 -2794.85 6234.43 
1640240949.599999905 2624.08 -2794.92 6234.62 
1640240949.700000048 2624.21 -2794.98 6234.82 
1640240949.799999952 2624.33 -2795.04 6235.01 
1640240949.900000095 2624.45 -2795.10 6235.21 
1640240950.000000000 2624.57 -2795.17 6235.40 
1640240950.099999905 2624.70 -2795.23 6235.59 
1640240950.200000048 2624.81 -2795.29 6235.78 
1640240950.299999952 2624.93 -2795.35 6235.97 
1640240950.400000095 2625.05 -2795.41 6236.16 
1640240950.500000000 2625.17 -2795.47 6236.34 
1640240950.599999905 2625.29 -2795.53 6236.53 
1640240950.700000048 2625.41 -2795.59 6236.72 
1640240950.799999952 2625.53 -2795.65 6236.91 
1640240950.900000095 2625.65 -2795.71 6237.10 
1640240951.000000000 2625.77 -2795.78 6237.28 
1640240951.099999905 2625.89 -2795.84 6237.47 
1640240951.200000048 2626.01 -2795.90 6237.66 
1640240951.299999952 2626.12 -2795.96 6237.85 
1640240951.400000095 2626.24 -2796.02 6238.03 
1640240951.500000000 2626.36 -2796.08 6238.22 
1640240951.599999905 2626.47 -2796.13 6238.40 
1640240951.700000048 2626.59 -2796.19 6238.58 
1640240951.799999952 2626.70 -2796.25 6238.76 
1640240951.900000095 2626.81 -2796.31 6238.94 
1640240952.000000000 2626.92 -2796.36 6239.11 
1640240952.099999905 2627.03 -2796.42 6239.28 
1640240952.200000048 2627.14 -2796.47 6239.45 
1640240952.299999952 2627.25 -2796.53 6239.62 
1640240952.400000095 2627.36 -2796.58 6239.79 
1640240952.500000000 2627.47 -2796.64 6239.96 
1640240952.599999905 2627.57 -2796.69 6240.13 
1640240952.700000048 2627.68 -2796.75 6240.31 
1640240952.799999952 2627.79 -2796.80 6240.48 
1640240952.900000095 2627.90 -2796.86 6240.64 
1640240953.000000000 2628.01 -2796.91 6240.81 
1640240953.099999905 2628.11 -2796.96 6240.97 
1640240953.200000048 2628.21 -2797.01 6241.13 
1640240953.299999952 2628.31 -2797.06 6241.29 
1640240953.400000095 2628.41 -2797.11 6241.44 
1640240953.500000000 2628.50 -2797.16 6241.58 
1640240953.599999905 2628.58 -2797.20 6241.72 
1640240953.700000048 2628.67 -2797.24 6241.85 
1640240953.799999952 2628.75 -2797.28 6241.97 
1640240953.900000095 2628.83 -2797.32 6242.09 
1640240954.000000000 2628.90 -2797.36 6242.21 
1640240954.099999905 2628.98 -2797.40 6242.33 
1640240954.200000048 2629.06 -2797.44 6242.45 
1640240954.299999952 2629.14 -2797.47 6242.57 
1640240954.400000095 2629.21 -2797.51 6242.69 
1640240954.500000000 2629.29 -2797.55 6242.81 
1640240954.599999905 2629.36 -2797.59 6242.93 
1640240954.700000048 2629.44 -2797.63 6243.04 
1640240954.799999952 2629.52 -2797.67 6243.16 
1640240954.900000095 2629.59 -2797.70 6243.28 
1640240955.000000000 2629.67 -2797.74 6243.40 
1640240955.099999905 2629.75 -2797.78 6243.52 
1640240955.200000048 2629.83 -2797.82 6243.64 
1640240955.299999952 2629.91 -2797.86 6243.77 
1640240955.400000095 2629.99 -2797.90 6243.90 
1640240955.500000000 2630.08 -2797.95 6244.03 
1640240955.599999905 2630.16 -2797.99 6244.17 
1640240955.700000048 2630.26 -2798.03 6244.31 
1640240955.799999952 2630.35 -2798.08 6244.45 
1640240955.900000095 2630.44 -2798.13 6244.60 
1640240956.000000000 2630.54 -2798.17 6244.75 
1640240956.099999905 2630.64 -2798.22 6244.91 
1640240956.200000048 2630.75 -2798.27 6245.07 
1640240956.299999952 2630.85 -2798.33 6245.24 
1640240956.400000095 2630.96 -2798.38 6245.40 
1640240956.500000000 2631.07 -2798.44 6245.58 
1640240956.599999905 2631.19 -2798.49 6245.75 
1640240956.700000048 2631.30 -2798.54 6245.93 
1640240956.799999952 2631.42 -2798.59 6246.11 
1640240956.900000095 2631.54 -2798.65 6246.29 
1640240957.000000000 2631.66 -2798.71 6246.48 
1640240957.099999905 2631.79 -2798.76 6246.66 
1640240957.200000048 2631.91 -2798.82 6246.85 
1640240957.299999952 2632.03 -2798.87 6247.04 
1640240957.400000095 2632.16 -2798.93 6247.23 
1640240957.500000000 2632.30 -2799.00 6247.42 
1640240957.599999905 2632.43 -2799.05 6247.62 
1640240957.700000048 2632.56 -2799.11 6247.81 
1640240957.799999952 2632.69 -2799.16 6248.01 
1640240957.900000095 2632.81 -2799.22 6248.20 
1640240958.000000000 2632.94 -2799.28 6248.39 
1640240958.099999905 2633.06 -2799.33 6248.57 
1640240958.200000048 2633.17 -2799.38 6248.75 
1640240958.299999952 2633.29 -2799.43 6248.93 
1640240958.400000095 2633.40 -2799.47 6249.10 
1640240958.500000000 2633.51 -2799.52 6249.26 
1640240958.599999905 2633.63 -2799.57 6249.43 
1640240958.700000048 2633.74 -2799.62 6249.60 
1640240958.799999952 2633.86 -2799.67 6249.77 
1640240958.900000095 2633.97 -2799.72 6249.94 
1640240959.000000000 2634.09 -2799.78 6250.12 
1640240959.099999905 2634.22 -2799.83 6250.30 
1640240959.200000048 2634.34 -2799.88 6250.48 
1640240959.299999952 2634.46 -2799.94 6250.66 
1640240959.400000095 2634.58 -2799.99 6250.85 
1640240959.500000000 2634.71 -2800.05 6251.03 
1640240959.599999905 2634.84 -2800.11 6251.23 
1640240959.700000048 2634.97 -2800.17 6251.42 
1640240959.799999952 2635.10 -2800.23 6251.62 
1640240959.900000095 2635.23 -2800.29 6251.81 
1640240960.000000000 2635.36 -2800.35 6252.00 
1640240960.099999905 2635.48 -2800.41 6252.20 
1640240960.200000048 2635.61 -2800.47 6252.39 
1640240960.299999952 2635.74 -2800.53 6252.58 
1640240960.400000095 2635.87 -2800.59 6252.78 
1640240960.500000000 2635.99 -2800.65 6252.98 
1640240960.599999905 2636.12 -2800.71 6253.17 
1640240960.700000048 2636.25 -2800.78 6253.37 
1640240960.799999952 2636.38 -2800.84 6253.56 
1640240960.900000095 2636.50 -2800.90 6253.75 
1640240961.000000000 2636.62 -2800.96 6253.93 
1640240961.099999905 2636.74 -2801.02 6254.11 
1640240961.200000048 2636.85 -2801.07 6254.28 
1640240961.299999952 2636.96 -2801.13 6254.45 
1640240961.400000095 2637.07 -2801.18 6254.62 
1640240961.500000000 2637.17 -2801.23 6254.78 
1640240961.599999905 2637.28 -2801.28 6254.94 
